name,email,course,date,login_count,session_minutes,quiz_score,submitted
Student_277812,s277812@university.edu,Social Sciences,2026-07-17,0,4.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-07-18,0,2.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-07-19,0,2.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-07-20,0,6.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-07-21,0,6.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-07-22,0,2.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-07-24,0,8.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-07-25,0,4.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-07-26,0,2.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-07-27,0,10.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-07-28,4,86.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-07-29,0,8.0,60.0,1
Student_277812,s277812@university.edu,Social Sciences,2026-07-31,0,6.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-08-01,0,2.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-08-02,0,4.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-08-03,0,10.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-08-04,0,2.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-08-05,0,2.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-08-06,0,4.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-08-07,0,2.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-08-08,1,32.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-08-09,0,2.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-08-11,1,26.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-08-15,1,26.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-08-16,0,6.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-08-17,0,6.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-08-18,0,2.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-08-23,0,12.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-08-24,0,6.0,85.0,1
Student_277812,s277812@university.edu,Social Sciences,2026-08-25,1,30.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-08-27,0,4.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-08-28,3,62.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-08-29,0,18.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-08-30,0,2.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-08-31,1,28.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-09-01,3,70.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-09-02,0,6.0,100.0,1
Student_277812,s277812@university.edu,Social Sciences,2026-09-03,1,32.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-09-04,0,10.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-09-05,3,68.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-09-06,1,36.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-09-07,0,2.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-09-08,0,2.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-09-11,0,2.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-09-15,0,2.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-09-16,1,26.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-09-18,0,4.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-09-19,0,2.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-09-20,0,10.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-09-22,0,2.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-09-28,0,2.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-09-29,0,2.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-09-30,0,2.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-10-01,0,6.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-10-02,4,90.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-10-03,1,36.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-10-04,0,4.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-10-05,0,14.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-10-06,3,62.0,91.0,1
Student_277812,s277812@university.edu,Social Sciences,2026-10-07,0,2.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-10-08,0,2.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-10-09,0,4.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-10-10,0,4.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-10-11,0,8.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-10-12,1,20.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-10-13,0,14.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-10-14,2,50.0,100.0,1
Student_277812,s277812@university.edu,Social Sciences,2026-10-15,1,34.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-10-16,1,30.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-10-17,0,10.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-10-19,0,2.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-10-24,0,2.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-10-26,0,6.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-10-27,0,2.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-10-28,0,2.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-11-05,0,2.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-11-09,0,2.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-11-13,0,6.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-11-16,0,8.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-11-21,0,8.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-11-22,0,6.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-11-23,0,2.0,,0
Student_277812,s277812@university.edu,Social Sciences,2026-11-30,0,8.0,,0
Student_278272,s278272@university.edu,Social Sciences,2026-03-12,0,10.0,,0
Student_278272,s278272@university.edu,Social Sciences,2026-03-13,0,4.0,,0
Student_278272,s278272@university.edu,Social Sciences,2026-03-19,2,42.0,,0
Student_278272,s278272@university.edu,Social Sciences,2026-03-21,1,22.0,,0
Student_278272,s278272@university.edu,Social Sciences,2026-03-26,0,18.0,,0
Student_278272,s278272@university.edu,Social Sciences,2026-04-03,1,26.0,,0
Student_278272,s278272@university.edu,Social Sciences,2026-04-04,0,10.0,,0
Student_278272,s278272@university.edu,Social Sciences,2026-04-06,1,24.0,59.0,1
Student_278272,s278272@university.edu,Social Sciences,2026-04-08,0,12.0,,0
Student_278272,s278272@university.edu,Social Sciences,2026-04-11,0,6.0,,0
Student_278272,s278272@university.edu,Social Sciences,2026-04-14,0,18.0,,0
Student_278272,s278272@university.edu,Social Sciences,2026-04-15,0,6.0,,0
Student_278272,s278272@university.edu,Social Sciences,2026-04-16,0,10.0,,0
Student_278272,s278272@university.edu,Social Sciences,2026-04-17,0,6.0,,0
Student_278272,s278272@university.edu,Social Sciences,2026-04-19,0,14.0,,0
Student_278272,s278272@university.edu,Social Sciences,2026-04-21,0,18.0,,0
Student_278272,s278272@university.edu,Social Sciences,2026-04-23,0,4.0,,0
Student_278272,s278272@university.edu,Social Sciences,2026-05-03,0,6.0,,0
Student_278272,s278272@university.edu,Social Sciences,2026-05-04,0,14.0,59.0,1
Student_278272,s278272@university.edu,Social Sciences,2026-05-07,2,40.0,,0
Student_278272,s278272@university.edu,Social Sciences,2026-05-11,0,16.0,,0
Student_278272,s278272@university.edu,Social Sciences,2026-05-20,0,2.0,,0
Student_278272,s278272@university.edu,Social Sciences,2026-06-14,0,2.0,,0
Student_278272,s278272@university.edu,Social Sciences,2026-06-18,0,6.0,,0
Student_278272,s278272@university.edu,Social Sciences,2026-06-22,2,54.0,,0
Student_278272,s278272@university.edu,Social Sciences,2026-06-24,0,10.0,,0
Student_278272,s278272@university.edu,Social Sciences,2026-07-04,0,2.0,,0
Student_278272,s278272@university.edu,Social Sciences,2026-07-06,0,8.0,68.0,1
Student_278272,s278272@university.edu,Social Sciences,2026-07-19,0,4.0,,0
Student_278272,s278272@university.edu,Social Sciences,2026-07-20,0,2.0,,0
Student_278272,s278272@university.edu,Social Sciences,2026-07-25,1,26.0,,0
Student_278272,s278272@university.edu,Social Sciences,2026-08-02,0,6.0,46.0,1
Student_278272,s278272@university.edu,Social Sciences,2026-08-22,2,54.0,,0
Student_278272,s278272@university.edu,Social Sciences,2026-09-05,0,4.0,,0
Student_278272,s278272@university.edu,Social Sciences,2026-09-09,0,8.0,,0
Student_278272,s278272@university.edu,Social Sciences,2026-09-13,0,8.0,60.0,1
Student_278272,s278272@university.edu,Social Sciences,2026-10-02,1,26.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-03-08,1,24.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-03-09,1,20.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-03-10,0,4.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-03-13,0,12.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-03-19,1,28.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-03-20,3,72.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-03-21,1,22.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-03-22,0,16.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-03-23,1,26.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-03-24,5,104.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-03-25,0,10.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-03-26,0,16.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-03-27,0,10.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-03-28,0,6.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-03-29,0,14.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-03-31,0,16.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-04-01,0,10.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-04-02,0,4.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-04-03,0,6.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-04-05,0,10.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-04-06,0,4.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-04-08,0,6.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-04-10,0,12.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-04-12,0,14.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-04-14,0,6.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-04-17,0,2.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-04-18,0,10.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-04-22,1,24.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-04-23,0,6.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-04-24,0,4.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-05-06,0,4.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-05-09,0,4.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-05-24,0,12.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-06-16,0,8.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-07-01,0,8.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-07-06,0,10.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-07-11,0,8.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-07-23,2,44.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-07-29,0,2.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-08-01,0,6.0,75.0,1
Student_278794,s278794@university.edu,Social Sciences,2026-08-06,0,6.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-08-07,0,14.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-08-08,0,18.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-08-09,0,16.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-08-17,0,6.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-08-20,3,62.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-08-21,0,2.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-08-26,0,6.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-08-28,0,2.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-08-29,0,8.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-08-31,0,2.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-09-01,0,6.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-09-03,0,2.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-09-05,0,4.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-09-07,0,8.0,72.0,1
Student_278794,s278794@university.edu,Social Sciences,2026-09-11,0,16.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-09-16,0,8.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-09-18,0,2.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-09-21,0,12.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-09-26,0,2.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-10-01,3,66.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-10-05,0,4.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-10-06,0,8.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-10-09,1,20.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-10-10,0,6.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-10-11,0,10.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-10-12,0,12.0,77.0,1
Student_278794,s278794@university.edu,Social Sciences,2026-10-13,0,2.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-10-16,0,6.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-10-19,0,8.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-10-24,0,8.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-10-27,0,2.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-10-31,0,6.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-11-08,0,10.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-11-15,0,12.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-11-16,0,18.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-11-17,0,8.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-11-22,0,8.0,,0
Student_278794,s278794@university.edu,Social Sciences,2026-11-24,0,6.0,,0
Student_280140,s280140@university.edu,Social Sciences,2026-03-27,0,16.0,,0
Student_280140,s280140@university.edu,Social Sciences,2026-04-04,5,104.0,,0
Student_280140,s280140@university.edu,Social Sciences,2026-04-10,0,18.0,50.0,1
Student_280140,s280140@university.edu,Social Sciences,2026-05-03,3,76.0,,0
Student_280151,s280151@university.edu,Social Sciences,2026-03-08,1,22.0,,0
Student_280151,s280151@university.edu,Social Sciences,2026-03-13,0,12.0,,0
Student_280151,s280151@university.edu,Social Sciences,2026-03-18,0,8.0,,0
Student_280151,s280151@university.edu,Social Sciences,2026-03-23,1,34.0,,0
Student_280151,s280151@university.edu,Social Sciences,2026-04-05,0,2.0,68.0,1
Student_280151,s280151@university.edu,Social Sciences,2026-04-10,0,10.0,,0
Student_280151,s280151@university.edu,Social Sciences,2026-05-07,2,40.0,,0
Student_280151,s280151@university.edu,Social Sciences,2026-05-21,0,14.0,,0
Student_282038,s282038@university.edu,Social Sciences,2026-03-08,4,96.0,,0
Student_282038,s282038@university.edu,Social Sciences,2026-03-10,2,48.0,,0
Student_282038,s282038@university.edu,Social Sciences,2026-03-13,5,176.0,,0
Student_282038,s282038@university.edu,Social Sciences,2026-03-20,0,16.0,,0
Student_282038,s282038@university.edu,Social Sciences,2026-03-27,0,6.0,,0
Student_282038,s282038@university.edu,Social Sciences,2026-04-05,1,20.0,65.0,1
Student_282038,s282038@university.edu,Social Sciences,2026-04-07,0,10.0,,0
Student_282038,s282038@university.edu,Social Sciences,2026-04-25,0,2.0,,0
Student_282785,s282785@university.edu,Social Sciences,2026-03-08,0,4.0,,0
Student_282785,s282785@university.edu,Social Sciences,2026-03-11,1,28.0,,0
Student_282785,s282785@university.edu,Social Sciences,2026-04-04,0,10.0,,0
Student_282785,s282785@university.edu,Social Sciences,2026-04-26,0,4.0,,0
Student_282785,s282785@university.edu,Social Sciences,2026-05-03,0,4.0,71.0,1
Student_282785,s282785@university.edu,Social Sciences,2026-05-09,4,98.0,,0
Student_284906,s284906@university.edu,Social Sciences,2026-03-09,0,14.0,,0
Student_284906,s284906@university.edu,Social Sciences,2026-03-28,1,20.0,82.0,1
Student_284906,s284906@university.edu,Social Sciences,2026-04-15,1,26.0,,0
Student_284906,s284906@university.edu,Social Sciences,2026-04-16,0,8.0,,0
Student_284906,s284906@university.edu,Social Sciences,2026-04-21,1,36.0,,0
Student_284906,s284906@university.edu,Social Sciences,2026-04-24,0,14.0,,0
Student_284906,s284906@university.edu,Social Sciences,2026-04-29,0,10.0,,0
Student_284906,s284906@university.edu,Social Sciences,2026-05-04,0,6.0,87.0,1
Student_284906,s284906@university.edu,Social Sciences,2026-05-14,0,12.0,,0
Student_284906,s284906@university.edu,Social Sciences,2026-05-20,0,10.0,,0
Student_284906,s284906@university.edu,Social Sciences,2026-06-15,2,48.0,,0
Student_284906,s284906@university.edu,Social Sciences,2026-06-23,0,8.0,,0
Student_284906,s284906@university.edu,Social Sciences,2026-06-28,1,38.0,100.0,1
Student_284906,s284906@university.edu,Social Sciences,2026-06-30,1,24.0,,0
Student_284906,s284906@university.edu,Social Sciences,2026-07-03,0,14.0,,0
Student_284906,s284906@university.edu,Social Sciences,2026-07-05,2,42.0,,0
Student_284906,s284906@university.edu,Social Sciences,2026-07-06,1,24.0,,0
Student_284906,s284906@university.edu,Social Sciences,2026-07-07,0,12.0,,0
Student_284906,s284906@university.edu,Social Sciences,2026-07-11,0,16.0,,0
Student_284906,s284906@university.edu,Social Sciences,2026-07-13,0,2.0,,0
Student_284906,s284906@university.edu,Social Sciences,2026-07-21,0,8.0,,0
Student_284906,s284906@university.edu,Social Sciences,2026-07-27,0,12.0,91.0,1
Student_284906,s284906@university.edu,Social Sciences,2026-07-28,1,20.0,,0
Student_284906,s284906@university.edu,Social Sciences,2026-07-29,0,14.0,100.0,1
Student_284906,s284906@university.edu,Social Sciences,2026-07-31,0,18.0,,0
Student_284906,s284906@university.edu,Social Sciences,2026-08-01,0,4.0,,0
Student_284906,s284906@university.edu,Social Sciences,2026-08-02,0,8.0,,0
Student_284906,s284906@university.edu,Social Sciences,2026-08-03,0,8.0,,0
Student_284906,s284906@university.edu,Social Sciences,2026-08-05,0,4.0,,0
Student_284906,s284906@university.edu,Social Sciences,2026-08-07,0,12.0,,0
Student_284906,s284906@university.edu,Social Sciences,2026-08-08,0,4.0,,0
Student_284906,s284906@university.edu,Social Sciences,2026-08-14,2,54.0,,0
Student_284906,s284906@university.edu,Social Sciences,2026-08-17,0,6.0,,0
Student_284906,s284906@university.edu,Social Sciences,2026-08-18,0,4.0,,0
Student_284906,s284906@university.edu,Social Sciences,2026-08-23,0,12.0,,0
Student_284906,s284906@university.edu,Social Sciences,2026-08-29,0,6.0,,0
Student_284906,s284906@university.edu,Social Sciences,2026-08-31,1,28.0,89.0,1
Student_284906,s284906@university.edu,Social Sciences,2026-09-07,1,22.0,,0
Student_284906,s284906@university.edu,Social Sciences,2026-09-09,0,18.0,,0
Student_284906,s284906@university.edu,Social Sciences,2026-09-12,1,38.0,,0
Student_284906,s284906@university.edu,Social Sciences,2026-09-14,0,4.0,,0
Student_284906,s284906@university.edu,Social Sciences,2026-09-18,0,4.0,,0
Student_284906,s284906@university.edu,Social Sciences,2026-09-23,0,14.0,,0
Student_284906,s284906@university.edu,Social Sciences,2026-09-24,2,40.0,,0
Student_284906,s284906@university.edu,Social Sciences,2026-09-26,0,10.0,,0
Student_284906,s284906@university.edu,Social Sciences,2026-10-07,0,6.0,,0
Student_284906,s284906@university.edu,Social Sciences,2026-10-09,0,2.0,,0
Student_284906,s284906@university.edu,Social Sciences,2026-10-11,0,6.0,,0
Student_284906,s284906@university.edu,Social Sciences,2026-10-12,0,6.0,93.0,1
Student_284906,s284906@university.edu,Social Sciences,2026-10-17,0,4.0,,0
Student_284906,s284906@university.edu,Social Sciences,2026-10-20,0,4.0,,0
Student_284906,s284906@university.edu,Social Sciences,2026-10-31,0,8.0,,0
Student_284906,s284906@university.edu,Social Sciences,2026-11-09,0,2.0,,0
Student_284906,s284906@university.edu,Social Sciences,2026-11-25,0,2.0,,0
Student_284906,s284906@university.edu,Social Sciences,2026-11-29,0,14.0,,0
Student_285050,s285050@university.edu,Social Sciences,2026-03-16,0,4.0,,0
Student_285050,s285050@university.edu,Social Sciences,2026-03-18,0,6.0,,0
Student_285050,s285050@university.edu,Social Sciences,2026-03-20,0,12.0,,0
Student_285050,s285050@university.edu,Social Sciences,2026-03-21,0,16.0,,0
Student_285050,s285050@university.edu,Social Sciences,2026-03-22,1,28.0,,0
Student_285050,s285050@university.edu,Social Sciences,2026-03-23,0,12.0,,0
Student_285050,s285050@university.edu,Social Sciences,2026-03-25,0,12.0,,0
Student_285050,s285050@university.edu,Social Sciences,2026-03-27,0,10.0,,0
Student_285050,s285050@university.edu,Social Sciences,2026-03-28,0,2.0,,0
Student_285050,s285050@university.edu,Social Sciences,2026-03-30,0,2.0,,0
Student_285050,s285050@university.edu,Social Sciences,2026-03-31,0,8.0,,0
Student_285050,s285050@university.edu,Social Sciences,2026-04-01,0,12.0,,0
Student_285050,s285050@university.edu,Social Sciences,2026-04-03,0,6.0,,0
Student_285050,s285050@university.edu,Social Sciences,2026-04-05,0,2.0,,0
Student_285050,s285050@university.edu,Social Sciences,2026-04-06,0,16.0,,0
Student_285050,s285050@university.edu,Social Sciences,2026-04-08,0,6.0,,0
Student_285050,s285050@university.edu,Social Sciences,2026-04-09,0,2.0,71.0,1
Student_285050,s285050@university.edu,Social Sciences,2026-04-10,0,8.0,,0
Student_285050,s285050@university.edu,Social Sciences,2026-04-11,1,22.0,,0
Student_285050,s285050@university.edu,Social Sciences,2026-04-13,0,8.0,,0
Student_285050,s285050@university.edu,Social Sciences,2026-04-14,0,2.0,,0
Student_285050,s285050@university.edu,Social Sciences,2026-04-15,0,2.0,,0
Student_285050,s285050@university.edu,Social Sciences,2026-04-17,0,12.0,,0
Student_285050,s285050@university.edu,Social Sciences,2026-04-19,0,6.0,,0
Student_285050,s285050@university.edu,Social Sciences,2026-04-20,0,2.0,,0
Student_285050,s285050@university.edu,Social Sciences,2026-04-22,0,14.0,,0
Student_285050,s285050@university.edu,Social Sciences,2026-04-28,1,24.0,,0
Student_285050,s285050@university.edu,Social Sciences,2026-04-29,0,16.0,,0
Student_285050,s285050@university.edu,Social Sciences,2026-05-01,0,16.0,,0
Student_285050,s285050@university.edu,Social Sciences,2026-05-02,0,18.0,,0
Student_285050,s285050@university.edu,Social Sciences,2026-05-06,0,6.0,,0
Student_285050,s285050@university.edu,Social Sciences,2026-05-07,1,34.0,54.0,1
Student_285050,s285050@university.edu,Social Sciences,2026-05-09,0,2.0,,0
Student_285050,s285050@university.edu,Social Sciences,2026-05-10,1,30.0,,0
Student_285050,s285050@university.edu,Social Sciences,2026-05-11,0,2.0,,0
Student_285050,s285050@university.edu,Social Sciences,2026-05-12,0,2.0,,0
Student_285050,s285050@university.edu,Social Sciences,2026-05-13,0,6.0,100.0,1
Student_285050,s285050@university.edu,Social Sciences,2026-05-15,0,2.0,,0
Student_285050,s285050@university.edu,Social Sciences,2026-05-17,0,6.0,,0
Student_285050,s285050@university.edu,Social Sciences,2026-05-20,0,2.0,,0
Student_285050,s285050@university.edu,Social Sciences,2026-05-22,0,2.0,,0
Student_285050,s285050@university.edu,Social Sciences,2026-05-25,0,6.0,,0
Student_285050,s285050@university.edu,Social Sciences,2026-05-31,0,2.0,,0
Student_285050,s285050@university.edu,Social Sciences,2026-06-17,0,18.0,,0
Student_285050,s285050@university.edu,Social Sciences,2026-06-20,1,24.0,,0
Student_285050,s285050@university.edu,Social Sciences,2026-06-22,2,50.0,28.0,1
Student_285050,s285050@university.edu,Social Sciences,2026-07-04,0,12.0,,0
Student_285050,s285050@university.edu,Social Sciences,2026-07-07,0,2.0,,0
Student_285050,s285050@university.edu,Social Sciences,2026-07-15,0,2.0,,0
Student_285050,s285050@university.edu,Social Sciences,2026-07-18,0,12.0,,0
Student_285050,s285050@university.edu,Social Sciences,2026-07-24,0,10.0,,0
Student_285050,s285050@university.edu,Social Sciences,2026-07-25,0,12.0,,0
Student_285050,s285050@university.edu,Social Sciences,2026-07-30,0,12.0,,0
Student_285050,s285050@university.edu,Social Sciences,2026-08-01,0,6.0,,0
Student_285050,s285050@university.edu,Social Sciences,2026-08-02,0,8.0,46.0,1
Student_285050,s285050@university.edu,Social Sciences,2026-08-13,0,2.0,,0
Student_285050,s285050@university.edu,Social Sciences,2026-08-24,0,2.0,,0
Student_285050,s285050@university.edu,Social Sciences,2026-08-25,0,6.0,,0
Student_285050,s285050@university.edu,Social Sciences,2026-08-28,0,8.0,,0
Student_285050,s285050@university.edu,Social Sciences,2026-08-29,0,6.0,,0
Student_285050,s285050@university.edu,Social Sciences,2026-08-30,0,6.0,,0
Student_285050,s285050@university.edu,Social Sciences,2026-08-31,0,8.0,40.0,1
Student_285050,s285050@university.edu,Social Sciences,2026-09-02,0,6.0,,0
Student_285050,s285050@university.edu,Social Sciences,2026-09-19,0,2.0,,0
Student_285050,s285050@university.edu,Social Sciences,2026-09-27,0,4.0,,0
Student_285050,s285050@university.edu,Social Sciences,2026-09-28,0,2.0,,0
Student_285050,s285050@university.edu,Social Sciences,2026-10-10,0,18.0,,0
Student_285050,s285050@university.edu,Social Sciences,2026-10-11,0,6.0,,0
Student_285050,s285050@university.edu,Social Sciences,2026-10-12,2,46.0,5.0,1
Student_285050,s285050@university.edu,Social Sciences,2026-10-14,0,14.0,60.0,1
Student_285050,s285050@university.edu,Social Sciences,2026-10-16,0,2.0,,0
Student_285050,s285050@university.edu,Social Sciences,2026-10-23,0,4.0,,0
Student_285050,s285050@university.edu,Social Sciences,2026-11-09,1,22.0,,0
Student_286402,s286402@university.edu,Social Sciences,2026-03-08,0,10.0,,0
Student_286402,s286402@university.edu,Social Sciences,2026-03-13,0,14.0,,0
Student_286402,s286402@university.edu,Social Sciences,2026-03-16,0,4.0,,0
Student_286402,s286402@university.edu,Social Sciences,2026-03-19,0,6.0,,0
Student_286402,s286402@university.edu,Social Sciences,2026-03-21,1,36.0,,0
Student_286402,s286402@university.edu,Social Sciences,2026-03-22,2,40.0,,0
Student_286402,s286402@university.edu,Social Sciences,2026-03-23,2,50.0,,0
Student_286402,s286402@university.edu,Social Sciences,2026-03-24,2,48.0,,0
Student_286402,s286402@university.edu,Social Sciences,2026-03-26,0,10.0,,0
Student_286402,s286402@university.edu,Social Sciences,2026-03-27,0,6.0,,0
Student_286402,s286402@university.edu,Social Sciences,2026-03-28,1,30.0,,0
Student_286402,s286402@university.edu,Social Sciences,2026-03-29,3,72.0,,0
